match_id,over_number,Batsman_team,Batsman_name,batting_style,Bowler_team,Bowler_name,Bowling_style,Run_scored,Wicket_type,Wicket,Extras,Extra,Shot_area,Ball_line,Ball_length
11,10,"Sri Lanka","Kusal Perera","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,10,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Full Length"
11,10,"Sri Lanka","Kusal Perera","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",2,NULL,0,NULL,0,"long off",In-wicket,"Good Length"
11,10,"Sri Lanka","Kusal Perera","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
11,10,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",0,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,11,Afghanistan,"Azmatullah Omarzai","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",1,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,11,Afghanistan,"Ibrahim Zadran","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",1,NULL,0,NULL,0,"Long On","Leg Stump","Good Length"
11,11,Afghanistan,"Azmatullah Omarzai","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",0,Bowled,1,NULL,0,miss,"Outside Off","Short Length"
11,11,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",1,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
11,11,Afghanistan,"Ibrahim Zadran","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",6,NULL,0,NULL,0,"Leg Side","Outside Off","Short Length"
11,11,Afghanistan,"Ibrahim Zadran","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Short Length"
11,11,"Sri Lanka","Kusal Perera","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",4,NULL,0,NULL,0,"Third Man",In-wicket,"Full Length"
11,11,"Sri Lanka","Kusal Perera","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",0,Caught,1,NULL,0,"Off Side","Outside Off","Good Length"
11,11,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",2,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
11,11,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",1,NULL,0,NULL,0,"Long On",In-wicket,"Full Length"
11,11,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",1,NULL,0,NULL,0,"Leg Side","Leg Stump","Short Length"
11,11,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
11,12,Afghanistan,"Ibrahim Zadran","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",0,Caught,1,NULL,0,"Long On","Outside Off","Good Length"
11,12,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",2,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,12,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",4,NULL,0,NULL,0,"Long Off","Outside Off","Good Length"
11,12,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",0,NULL,0,NULL,0,"long off",In-wicket,"Full Length"
11,12,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",0,NULL,0,NULL,0,"long off",In-wicket,"Full Length"
11,12,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",1,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
11,12,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
11,12,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Fine Leg","Leg Stump","Short Length"
11,12,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,12,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",4,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,12,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
11,12,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
11,13,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",0,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,13,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",0,NULL,0,NULL,0,"Third Man","Outside Off","Good Length"
11,13,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",0,NULL,0,NULL,0,"long on","Leg Stump","Good Length"
11,13,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,13,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",1,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
11,13,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",2,NULL,0,NULL,0,"Long Off",In-wicket,"Good Length"
11,13,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Mohammad Nabi","Right arm spin",1,NULL,0,NULL,0,"Fine Leg","Leg Stump","Short Length"
11,13,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mohammad Nabi","Right arm spin",1,NULL,0,NULL,0,"Long Off",In-wicket,"Full Length"
11,13,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Mohammad Nabi","Right arm spin",1,NULL,0,NULL,0,"Leg Side","Leg Stump","Good Length"
11,13,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mohammad Nabi","Right arm spin",4,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,13,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mohammad Nabi","Right arm spin",2,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
11,13,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Mohammad Nabi","Right arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
11,14,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",1,NULL,0,NULL,0,"Leg Side","Outside Off","Short Length"
11,14,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",4,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,14,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",6,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
11,14,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",0,NULL,0,NULL,0,miss,"Outside Off","Short Length"
11,14,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off",Yorker
11,14,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dasun Shanaka","Right arm fast",0,NULL,0,NULL,0,"Leg Side",In-wicket,"Full Length"
11,14,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",1,NULL,0,NULL,0,"Leg Side","Outside Off","Full Length"
11,14,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",4,NULL,0,NULL,0,"Fine Leg","Leg Stump","Full Length"
11,14,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
11,14,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",1,NULL,0,NULL,0,"Long On","Leg Stump","Full Length"
11,14,"Sri Lanka","Charith Asalanka","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",0,Caught,1,NULL,0,"Leg Side",In-wicket,"Short Length"
11,14,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",0,NULL,0,wide,1,miss,"Leg Stump","Full Length"
11,14,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",2,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
11,15,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",1,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,15,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,15,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
11,15,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",0,NULL,0,NULL,0,"long off",In-wicket,"Full Length"
11,15,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,15,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Wanindu Hasaranga","Right arm spin",0,NULL,0,NULL,0,"Off Side",In-wicket,"Good Length"
11,15,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Off Side",In-wicket,"Good Length"
11,15,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",2,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
11,15,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",0,NULL,0,NULL,0,"Off Side","Leg Stump","Good Length"
11,15,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Full Length"
11,15,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
11,15,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Rashid Khan","right arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Short Length"
11,16,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",1,NULL,0,NULL,0,"Leg Side","Outside Off","Full Length"
11,16,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Short Length"
11,16,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",0,NULL,0,NULL,0,"off side","Outside Off","Good Length"
11,16,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off",Yorker
11,16,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",1,NULL,0,NULL,0,"Long On","Outside Off","Good Length"
11,16,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",6,NULL,0,NULL,0,"Long On",In-wicket,"Good Length"
11,16,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",0,NULL,0,wide,1,miss,"Leg Stump","Full Length"
11,16,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",6,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
11,16,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",2,NULL,0,NULL,0,"Leg Side","Outside Off","Good Length"
11,16,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",0,NULL,0,wide-2,1,miss,"Leg Stump","Full Length"
11,16,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",0,NULL,0,NULL,0,"Third Man","Outside Off","Good Length"
11,16,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",4,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,16,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,16,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Noor Ahmad","Left arm spin",1,NULL,0,NULL,0,"Leg Side","Leg Stump","Good Length"
11,17,Afghanistan,"Rashid Khan","Right hand Bat","Sri Lanka","Nuwan Thushara","Right arm fast",0,Bowled,1,NULL,0,miss,In-wicket,"Full Length"
11,17,Afghanistan,"Noor Ahmad","Right hand Bat","Sri Lanka","Nuwan Thushara","Right arm fast",2,NULL,0,NULL,0,"Long On",In-wicket,"Full Length"
11,17,Afghanistan,"Noor Ahmad","Right hand Bat","Sri Lanka","Nuwan Thushara","Right arm fast",1,NULL,0,NULL,0,"Off Side",In-wicket,Yorker
11,17,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Nuwan Thushara","Right arm fast",1,NULL,0,NULL,0,"Long On",In-wicket,"Full Length"
11,17,Afghanistan,"Noor Ahmad","Right hand Bat","Sri Lanka","Nuwan Thushara","Right arm fast",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Short Length"
11,17,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Nuwan Thushara","Right arm fast",1,NULL,0,NULL,0,"Leg Side","Leg Stump",Yorker
11,17,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Fazalhaq Farooqi","Left arm Fast",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
11,17,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Fazalhaq Farooqi","Left arm Fast",4,NULL,0,NULL,0,"Long On",In-wicket,"Good Length"
11,17,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Fazalhaq Farooqi","Left arm Fast",1,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
11,17,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Fazalhaq Farooqi","Left arm Fast",6,NULL,0,NULL,0,"Fine Leg","Outside Off","Short Length"
11,17,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Fazalhaq Farooqi","Left arm Fast",1,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
11,17,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Fazalhaq Farooqi","Left arm Fast",2,NULL,0,NULL,0,"Leg Side",In-wicket,"Full Length"
11,18,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",4,NULL,0,NULL,0,"Third Man","Outside Off",Yorker
11,18,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",4,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
11,18,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",4,NULL,0,NULL,0,"Fine Leg","Leg Stump","Full Length"
11,18,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",2,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
11,18,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",1,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
11,18,Afghanistan,"Noor Ahmad","Right hand Bat","Sri Lanka","Dushmantha Chameera","Right arm Fast",2,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
11,18,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",2,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
11,18,"Sri Lanka","Kamindu Mendis","Left hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Short Length"
11,18,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",4,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
11,18,"Sri Lanka","Kusal Mendis","Right hand Bat",Afghanistan,"Mujeeb ur Rahman","right arm spin",4,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",6,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",6,NULL,0,NULL,0,"Long On","Outside Off","Short Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",6,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",0,NULL,0,"no ball",1,miss,"Wide Line","Full Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",6,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",6,NULL,0,NULL,0,"Long On",In-wicket,"Good Length"
11,19,Afghanistan,"Mohammad Nabi","Right hand Bat","Sri Lanka","Dunith Wellalage","Left arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,0,India,"Abhishek Sharma","Left hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,"leg bye",1,miss,"Leg Stump","Full Length"
12,0,India,"Shubman Gill","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
12,0,India,"Shubman Gill","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,0,India,"Shubman Gill","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Long On",In-wicket,"Full Length"
12,0,India,"Shubman Gill","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",4,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,0,India,"Shubman Gill","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Long On",In-wicket,"Good Length"
12,0,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",1,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,0,Oman,"Aamir Kaleem","Left hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"long off",In-wicket,"Good Length"
12,0,Oman,"Aamir Kaleem","Left hand Bat",India,"Hardik Pandya","right arm fast",4,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,0,Oman,"Aamir Kaleem","Left hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,wide,1,miss,"Leg Stump","Short Length"
12,0,Oman,"Aamir Kaleem","Left hand Bat",India,"Hardik Pandya","right arm fast",1,NULL,0,NULL,0,"Leg Side","Leg Stump","Good Length"
12,0,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,0,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",1,NULL,0,NULL,0,"Third Man","Outside Off","Short Length"
12,1,India,"Shubman Gill","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,1,India,"Shubman Gill","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Leg Side","Leg Stump","Good Length"
12,1,India,"Shubman Gill","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,Bowled,1,NULL,0,miss,"Outside Off","Full Length"
12,1,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,1,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"long off",In-wicket,"Good Length"
12,1,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,1,Oman,"Jatinder Singh","Right hand Bat",India,"Arshdeep Singh","left arm fast",0,NULL,0,NULL,0,"Leg Side","Leg Stump",Yorker
12,1,Oman,"Jatinder Singh","Right hand Bat",India,"Arshdeep Singh","left arm fast",2,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,1,Oman,"Jatinder Singh","Right hand Bat",India,"Arshdeep Singh","left arm fast",4,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
12,1,Oman,"Jatinder Singh","Right hand Bat",India,"Arshdeep Singh","left arm fast",1,NULL,0,NULL,0,"Fine Leg","Leg Stump","Short Length"
12,1,Oman,"Aamir Kaleem","Left hand Bat",India,"Arshdeep Singh","left arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,1,Oman,"Aamir Kaleem","Left hand Bat",India,"Arshdeep Singh","left arm fast",2,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,2,India,"Abhishek Sharma","Left hand Bat",Oman,"Shakeel Ahmed","Left arm spin",4,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
12,2,India,"Abhishek Sharma","Left hand Bat",Oman,"Shakeel Ahmed","Left arm spin",6,NULL,0,NULL,0,"Long On","Outside Off","Short Length"
12,2,India,"Abhishek Sharma","Left hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Long On","Outside Off","Full Length"
12,2,India,"Sanju Samson","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,2,India,"Sanju Samson","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Long Off",In-wicket,"Full Length"
12,2,India,"Abhishek Sharma","Left hand Bat",Oman,"Shakeel Ahmed","Left arm spin",4,NULL,0,NULL,0,"Long On",In-wicket,"Short Length"
12,2,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,2,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,2,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,2,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,2,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",4,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,2,Oman,"Jatinder Singh","Right hand Bat",India,"Hardik Pandya","right arm fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,3,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Leg Side","Leg Stump","Short Length"
12,3,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,3,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",6,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
12,3,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,3,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",2,NULL,0,NULL,0,"Leg Side","Leg Stump","Short Length"
12,3,India,"Sanju Samson","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,3,Oman,"Aamir Kaleem","Left hand Bat",India,"Harshit Rana","right arm Fast",0,NULL,0,NULL,0,"Leg Side",In-wicket,"Short Length"
12,3,Oman,"Aamir Kaleem","Left hand Bat",India,"Harshit Rana","right arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
12,3,Oman,"Aamir Kaleem","Left hand Bat",India,"Harshit Rana","right arm Fast",0,NULL,0,NULL,0,"Leg Side","Leg Stump","Short Length"
12,3,Oman,"Aamir Kaleem","Left hand Bat",India,"Harshit Rana","right arm Fast",4,NULL,0,NULL,0,"Fine Leg","Leg Stump","Short Length"
12,3,Oman,"Aamir Kaleem","Left hand Bat",India,"Harshit Rana","right arm Fast",2,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,3,Oman,"Aamir Kaleem","Left hand Bat",India,"Harshit Rana","right arm Fast",0,NULL,0,NULL,0,"Off Side","Leg Stump","Good Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",4,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",2,NULL,0,NULL,0,"Off Side",In-wicket,"Short Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,wide-3,1,miss,"Leg Stump","Good Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,NULL,0,"long on","Leg Stump","Short Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",4,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",4,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
12,4,India,"Abhishek Sharma","Left hand Bat",Oman,"Mohammad Nadeem","Right arm fast",2,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
